CATEGORY,ITEM_ID,ITEM_NAME,SALE_PRICE,REDUCED_PRICE,BENEFIT_PRICE,DISCOUNT_RATE,IS_FOOD,ITEM_FEATURE1,ITEM_FEATURE2,MEANING_SCORE,PRICE_DT,KURLY_HCT,KURLY_MCT
식초,32056898799,피니 발사믹 식초 3잎 500ml 발효식초 소스 드레싱,"13,500","13,500",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식초_소스_드레싱
냉동식품,620976726,[CJ직배송] 고메 중화짬뽕 652g X 3개 + 청양고추찐만두 168g,"18,940","18,940",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
배,83459058289,나주배 가정용 고당도 햇배 15kg 흠집배 못난이배,"44,900","44,900",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
즉석식품,1105769859,영양닭죽(450g/오뚜기)_N7710630,"5,000","5,000",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,떡볶이_튀김_순대
땅콩,28712998091,[고창황토배기]고소한 볶음땅콩 300gx2봉,"17,050","17,050",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,견과류
생선통조림,33207863755,꽁치통조림 식당 음식재료 신진물산 400gX4EA,"29,750","29,750",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
고춧가루,81482072,진성 고운 고추가루 (1kg) x10개 고춧가루 맛,"581,240","581,240",0, - , 식품 ,,컬리온리,,2022-07-01,면_양념_오일,소금_설탕_향신료
스낵과자,1333824929,농심 자갈치 90g x 20입(1박스),"29,800","29,800",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,과자_스낵_쿠키
키위,31015461959,고씨네 특급 키위2kg 참다래 그린키위 키위주스 키위,"25,800","25,800",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,수입과일
김,32931806002,풀무원 네번 구워 김밥이 더욱 향긋한 김밥 김 20gx10봉 - UnKnown 풀무원,"26,490","26,490",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
보리쌀,83680618773,군산흰찰쌀보리 찰보리쌀 햇찰쌀보리 햇보리쌀 100%국내산 1kg,"4,900","4,900",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
커피,82000999653,남양 프렌치카페 커피믹스 300T,"25,400","25,400",0, - , 식품 ,,컬리온리,,2022-07-01,생수_음료_우유_커피,커피
혼합음료,28776774032,[롯데칠성]게토레이레몬 1.5L x 2개,"5,600","5,600",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
커피,1339242890,구름상상 인도네시아 수마트라 만델링 G1 트리플 피킹 원두커피 200g(홀빈),"10,200","10,200",0, - , 식품 ,,컬리온리,,2022-07-01,생수_음료_우유_커피,커피
설탕,83214012971,백설 하얀설탕 4.5kg x 2개 코스트코 하얀설탕 백설탕,"14,290","14,290",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
잼,1924441097,배동바지 사과잼(가림) 3kg,"13,650","13,650",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,잼_버터_스프레드
소시지,24087666038,CJ제일제당 백설 그릴 후랑크 소시지 개 300GX4,"13,450","13,450",0, - , 식품 ,,,,2022-07-01,국_반찬_메인요리,베이컨_햄_통조림
고구마,33151831216,해남 꿀고구마 랜덤혼합 60g-300g 5kg 해남고구마 베,"36,570","36,570",0, - , 식품 ,,,,2022-07-01,채소,고구마_감자_당근
생선통조림,1196279939,사조 안심따개 살코기참치 150g 12입,"22,600","22,600",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
빵,30520951578,삼립식품 초L 상쾌한 아침우유식빵 300G,"1,390","1,390",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,식빵_빵류
풋고추,32497283956,[프레시팜] 가정용 소포장 풋고추 200g 1봉,"2,370","2,370",0, - , 식품 ,,,,2022-07-01,채소,오이_호박_고추
수박,32092305985,[정성애찬] 당찬수박 5-6kg,"23,660","23,660",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
북어채,28918864541,건 북어채 1kg,"85,950","85,950",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
카레,32123583662,청정원 카레여왕 스위트카레 180g5개+비프 160g 5개,"15,480","15,480",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,죽_스프_카레
빵,28678895208,삼립 아침엔밀크토스트 1개 토스트 샌드위치 식빵,"1,420","1,420",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,식빵_빵류
참기름,16607780806,[홈플러스]CJ100%통참깨참기름300ML,"6,360","6,360",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식용유_참기름_오일
밤,1339189226,[영국 단독 직수입] 진짜 과일 립밤 FRUU 틴티드 컬러밤 체리 업 4.5g,"9,500","9,500",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
된장,31591824493,[홈플러스]CJ해찬들100%국산된장900G,"12,840","12,840",0, - , 식품 ,,컬리온리,,2022-07-01,면_양념_오일,양념_액젓_장류
카레,25887278169,오뚜기 카레 순한맛  100g  10개,"15,400","15,400",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,죽_스프_카레
라면,84124987164,[농심]신라면 멀티팩 5입,"5,000","5,000",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,파스타_면류
즉석식품,32997665759,씨제이제일제당 [CJ직배송]햇반 100%현미로 지은밥 130G x36개,"34,200","34,200",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,떡볶이_튀김_순대
밤,29017426997,[생산자직송] 삼조생 알밤(대) 1kg 칼집있음/군밤용,"22,900","22,900",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
사과,29503446170,장길영사과 [장길영사과] 사과 특대과 5kg(14-16과),"43,150","43,150",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
고추장,33209049086,초고추장 푸른식품 2.2kg,"11,240","11,240",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
고등어,28929069368,[해동] 노르웨이 간고등어 1미 (특/850g),"4,940","4,940",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
땅콩,31599814212,[너츠온] 볶음땅콩(알땅콩) 500g,"6,210","6,210",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,견과류
과일가공품,500003188,후르츠 칵테일 델몬트 850g 과일 통조림 후르츠캔,"16,343","16,343",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,간편과일
마른오징어,33209774854,GCO6216411.3 마른오징어 당일 동해안 오징어한축 한축 건오징어 반건조 kg,"145,030","145,030",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
소금,32630414251,[트레이더스]몬타스코 핑크소금 그라인더 (90g X 270g),"13,980","13,980",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
혼합음료,25781832623,[홈플러스]코카콜라토레타340ML,"4,440","4,440",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
고등어,22577613286,[냉동][국산] 최유강쉐프 간고등어 (600g),"7,910","7,910",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
스낵과자,1077144766,해태 자가비 45g 12개,"19,900","19,900",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,과자_스낵_쿠키
콩,21522161571,국산 쪄서볶은 쥐눈이콩 약콩 볶음 500g 검정콩볶음,"10,800","10,800",0, - , 식품 ,,컬리스,,2022-07-01,과일_견과_쌀,쌀_잡곡
냉동식품,32714310912,풀무원 [풀무원] 신상얄피 한식교자 고기한상440gX6봉,"24,250","24,250",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
보리쌀,27849660451,(새벽배송 가능상품)베타원 찰보리쌀 1kg,"4,580","4,580",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
수박,31993613710,고당도 국내산 하우스 수박 제철 과일 꿀수박 6kg,"29,610","29,610",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
커피,1082479965,맥심 싱글오리진 케냐 몸바사 원두커피1kg,"22,400","22,400",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
치즈,30458554629,썬리취 모짜렐라 골든 피자치즈 2.5kg 15개,"17,850","17,850",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,치즈
키위,33217907850,코스트코 제스프리골드키위 5.7kg3137입,"81,620","81,620",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,수입과일
잼,391932050,앤드로스 레드 자몽 리플잼 1kg 1박스 6개,"99,600","99,600",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,잼_버터_스프레드
껌,32292171498,와우껌 콜라맛 30개입 (2볼),"12,120","12,120",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,초콜릿_젤리_캔디
파,33096136197,전라도 파김치 국산 쪽파김치 5kg,"91,740","91,740",0, - , 식품 ,,,,2022-07-01,채소,양파_대파_마늘_배추
탄산음료,24829503076,[롯데칠성] 칠성사이다 1.5L,"2,340","2,340",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
즉석식품,1105769858,버섯불고기죽(450g/오뚜기)_N7710640,"5,000","5,000",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,떡볶이_튀김_순대
고등어,24553480188,구룡포뱃사람 뼈 가시없는 노르웨이 순살고등어 300g,"17,500","17,500",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
현미,24726129272,[일하는개미]예천농협 옹골진_찹쌀-현미1kg  단품,"7,600","7,600",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
김,1226491769,[22년설날] 생돌김 복쌈세트(생돌김4봉(반절6매)x2+칼슘쌀800g),"35,000","35,000",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
쌀,32198105463,[햅쌀 출시] 백진주쌀 10kg 경기미 맛있는 간척지쌀,"38,900","38,900",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
김치,1312467449,여수 갓물김치 2kg,"13,900","13,900",0, - , 식품 ,,,,2022-07-01,국_반찬_메인요리,김치_젓갈_장류
즉석식품,1168426036,오뚜기 3분 쇠고기카레3개+쇠고기짜장3개+햄버그스테이크3개+미트볼3개+올따옴세정티슈,"23,900","23,900",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,떡볶이_튀김_순대
마른오징어,30706272685,[구룡포수협] 국내산 마른오징어 20미 1kg내외,"59,900","59,900",0, - , 식품 ,,컬리스,,2022-07-01,수산_해산_건어물,건어물_다시팩
낙지,82630420761,최상품 자연산 중국산 산낙지,"3,700","3,700",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,오징어_낙지_문어
냉동식품,33162568137,CJ 비비고 왕교자 1.05kgx3개,"31,960","31,960",0, - , 식품 ,,컬리온리,,2022-07-01,간식_과자_떡,아이스크림
파스타면,83867877432,이가자연면 파스타 투움바 볼로냐 알리오올리오 로제 명란크림 감자수제비 해물수제비 크림우동,"1,730","1,730",0, - , 식품 ,,컬리온리,,2022-07-01,샐러드_간편식,파스타_면류
수박,33000299731,[자연품애] 시원하고 달콤한 가정용 수박 6-8kg 2통,"36,750","36,750",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
아이스크림,82576186846,롯데제과 월드콘 바닐라 아이스크림 160ml x 24개 초코아이스크림 아이스크림하드 콘,"25,800","25,800",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
혼식곡,22602596724,[푸른들판]자연담은 유기농쌀 찰흑미 1kg x 2 (총2kg),"22,800","22,800",0, - , 식품 , 친환경 ,,1140.0,2022-07-01,과일_견과_쌀,쌀_잡곡
참기름,7767198325,신송식품 고소하게 한 번만 짠 참기름 320ml,"6,770","6,770",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식용유_참기름_오일
파프리카,33116919269,[에바다] 국내산창원 빨강노랑 혼합과일파프리카 5kg,"28,310","28,310",0, - , 식품 ,,,,2022-07-01,채소,브로콜리_파프리카_양배추
혼합음료,33196505180,동아오츠카 동아오츠카 포카리스웨트 1.5L 12펫,"29,040","29,040",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
김,1680255319,[광천김] 소문난 두번 구운 김밥김 (20gX10봉),"17,670","17,670",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
고등어,33050945761,이마트 노르웨이고등어필렛 2kg_일반포장,"24,390","24,390",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
설탕,82503281140,큐원 설탕 15kg / 하얀설탕 백설탕 갈색설탕 황설탕,"20,500","20,500",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
마른멸치,23385297940,통영 마른 멸치 선물용 소멸 중멸 대멸 명절 선물세트,"66,750","66,750",0, - , 식품 ,,컬리온리,,2022-07-01,수산_해산_건어물,건어물_다시팩
고추장,30254363899,순창궁 태양초 100%우리햅쌀 매운 고추장 1kg,"7,400","7,400",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
마른멸치,30501181849,[테이스티홈]국내산 반찬용 볶음멸치 가이리멸치 200g,"6,980","6,980",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
생수,645145060,제주삼다수 무라벨 그린 생수 2L 24개입,"42,190","42,190",0, - , 식품 , 친환경 ,컬리스,2109.5,2022-07-01,생수_음료_우유_커피,생수_탄산수
참외,33128862259,식탐대첩 가정용 성주 꿀참외 5kg 꼬마 한입,"21,990","21,990",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
생선통조림,30521020376,동원 김치찌개 참치 250G,"3,690","3,690",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
도라지,31035478626,도라지 길경(건조도라지)(300g 3개 900g)-국내산,"29,430","29,430",0, - , 식품 ,,,,2022-07-01,채소,냉동_이색_간편채소
마른오징어,32812063440,국내산 마른오징어 건오징어 5미,"40,680","40,680",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
김,84339368667,CJ 명가 참기름전장김 60g (20g3봉),"5,380","5,380",0, - , 식품 ,,컬리스,,2022-07-01,수산_해산_건어물,김_미역_해조류
파프리카,24548636424,어글리베지 못난이 파프리카 빨강 2kg,"9,480","9,480",0, - , 식품 ,,,,2022-07-01,채소,브로콜리_파프리카_양배추
키위,33173416536,제스프리 그린 키위,"38,070","38,070",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,수입과일
생선통조림,32984862898,살코기참치135g KBO (롯데자이언츠) 8개,"23,220","23,220",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
마른오징어,21815870648,[경아상회] 울릉도 근해산 배오징어 해풍 건조오징어 마른오징어 10마리 1.25kg,"114,000","114,000",0, - , 식품 ,,KF365,,2022-07-01,수산_해산_건어물,건어물_다시팩
치즈,24210201721,서울우유 슈레드 모짜렐라 치즈 멀티팩 1kg,"11,390","11,390",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,치즈
커피,33011217903,(24캔) 롯데 칸타타 스위트아메리카노 275ml/캔커피,"56,020","56,020",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
커피,581426610,일리 캡슐커피 다크 21T 140G,"18,490","14,790",-3700,0.2, 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
오징어,30420433652,냉동솔방울오징어 200g,"1,040","1,040",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,오징어_낙지_문어
쌀,33103451091,해남 한반도 땅끝쌀 10kg 2021년 햅쌀,"45,100","45,100",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
생선통조림,84295447230,동원참치 튜나페매콤마요 129G,"2,990","2,990",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
생강,32946493177,[봉동들녘]국내산 봉동참 흙생강 5kg,"29,500","29,500",0, - , 식품 ,,,,2022-07-01,채소,냉동_이색_간편채소
빵,8169992396,(무료배송) 롯데 아이러브 토스트 식빵 x 10봉,"22,900","22,900",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,식빵_빵류
아몬드,32068896028,[홈플러스]HBAF민트초코아몬드190G,"7,760","7,760",0, - , 식품 ,,KF365,,2022-07-01,과일_견과_쌀,견과류
소금,32572192732,Amish Country 팝콘 버터 솔트 소금 127g 2개,"47,970","47,970",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
빵,33119386386,삼립 로만밀 통밀식빵,"13,400","13,400",0, - , 식품 ,,컬리온리,,2022-07-01,베이커리_치즈_델리,식빵_빵류
고등어,29345052766,간고등어 고등어 400g 6미 국내산 이동삼고등어 죽염고등어 3손 이동삼 안동간고등어 52163065EA  1  본상품선택,"26,690","26,690",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
사과,31026645192,[가락마켓] 고당도 고랭지 부사 사과 10kg (31-35과),"59,060","59,060",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
참기름,26131576522,CJ제일제당 백설 고소함 가득 참기름 400ml,"5,390","5,390",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식용유_참기름_오일
마른멸치,32679130410,CW57A6AE 국산멸치 국내산 마른멸치 1.5kg 며루치 가이리멸치 가이리,"45,070","45,070",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
냉동식품,84223806566,비비고 왕교자 1.05kg 2개,"13,610","13,610",0, - , 식품 ,,컬리스,,2022-07-01,간식_과자_떡,아이스크림
커피,1336627198,드립핑크 갓볶은 탄자니아 AA 원두커피 500g(드립분쇄),"18,000","18,000",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
김치,31503973907,하선정 포기배추김치 (생 10Kg) / 국내산재료,"58,000","58,000",0, - , 식품 ,,,,2022-07-01,국_반찬_메인요리,김치_젓갈_장류
냉동식품,1282877507,맛있닭 다이어트 도시락 카무트 밥 210gx5팩(1.05kg),"23,400","23,400",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
커피,21570140217,프렌치카페 프렌치카페 커피믹스 300T,"27,900","27,900",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
생선통조림,83005653203,오뚜기 고등어 꽁치 400g,"3,300","3,300",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
키위,6568331408,제스프리 그린키위 출하 (크기별 중량별 선택구매) 그린키위,"19,700","19,700",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,수입과일
